time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.442850,-1.2477,-0.5263,-0.1989,1.369
5.451242,-1.3083,-0.4812,-0.2392,1.414
5.453557,-1.3959,-0.3992,-0.3151,1.486
5.457611,-1.4672,-0.2848,-0.3718,1.540
5.462461,-1.5199,-0.2409,-0.3616,1.581
5.467375,-1.5614,-0.1502,-0.3992,1.619
5.491053,-1.5299,-0.1157,-0.3964,1.585
5.494121,-1.4425,-0.1465,-0.3484,1.491
5.495746,-1.2947,-0.2089,-0.3441,1.356
5.497447,-1.0868,-0.3286,-0.3308,1.183
5.498640,-0.8568,-0.4432,-0.2324,0.992
5.499951,-0.5657,-0.5285,-0.1348,0.786
5.502578,-0.3322,-0.6084,-0.0140,0.693
5.507547,-0.1308,-0.6617,0.0991,0.682
5.512347,0.0706,-0.7338,0.2238,0.770
5.518333,0.2167,-0.7558,0.2626,0.829
5.524361,0.3185,-0.7733,0.3471,0.905
5.529289,0.4006,-0.8270,0.3867,0.997
5.532733,0.4568,-0.8548,0.3694,1.037
5.540018,0.5017,-0.8734,0.3455,1.065
5.542413,0.5497,-0.9329,0.3699,1.144
5.547574,0.5713,-0.9473,0.2896,1.144
5.552556,0.6193,-0.9906,0.2096,1.187
5.557061,0.5927,-0.9647,0.1588,1.143
5.561682,0.5925,-0.9510,0.0820,1.123
5.568095,0.6039,-0.9306,-0.0038,1.109
5.572787,0.5553,-0.8726,-0.1130,1.040
5.576916,0.5260,-0.8344,-0.2191,1.010
5.586684,0.4753,-0.8020,-0.3770,1.006
5.589052,0.4225,-0.7396,-0.5292,1.003
5.595443,0.3627,-0.6568,-0.6495,0.992
5.624308,0.2792,-0.5681,-0.7999,1.020
5.625830,0.2247,-0.4927,-1.0235,1.158
5.627214,0.1939,-0.4425,-1.1790,1.274
5.628243,0.1531,-0.3815,-1.3933,1.453
5.631130,0.1113,-0.3120,-1.6235,1.657
5.634068,0.1255,-0.2385,-1.7883,1.809
5.635897,0.1333,-0.1729,-1.9358,1.948
5.637233,0.1482,-0.1196,-2.0853,2.094
5.638306,0.1316,-0.0523,-2.2057,2.210
5.642385,0.1046,0.0387,-2.2732,2.276
5.647908,0.1075,0.1510,-2.3191,2.326
5.653208,0.0685,0.2394,-2.3650,2.378
5.656615,0.0473,0.3561,-2.4036,2.430
5.661876,0.0432,0.4321,-2.3897,2.429
5.667410,0.0633,0.4746,-2.3855,2.433
5.672551,0.0952,0.5530,-2.3695,2.435
5.676937,0.1477,0.6077,-2.3443,2.426
5.682064,0.1779,0.6440,-2.3006,2.396
5.687386,0.2307,0.7050,-2.2864,2.404
5.693347,0.2847,0.7573,-2.2370,2.379
5.700156,0.3302,0.8181,-2.1313,2.307
5.703824,0.3434,0.9211,-2.0100,2.237
5.707971,0.3577,0.9993,-1.8398,2.124
5.716387,0.3738,1.0796,-1.6496,2.007
5.717610,0.3940,1.1641,-1.3700,1.840
5.745793,0.4258,1.2312,-1.0511,1.674
5.747112,0.5007,1.2854,-0.7239,1.558
5.747787,0.5861,1.3403,-0.4023,1.517
5.748358,0.6851,1.3334,-0.1026,1.503
5.748886,0.7369,1.3621,0.2137,1.563
5.749408,0.7993,1.3734,0.4202,1.644
5.751858,0.8378,1.3505,0.5864,1.694
5.757089,0.8100,1.3196,0.7245,1.710
5.762754,0.7449,1.3362,0.7838,1.719
5.767894,0.6023,1.3287,0.8219,1.674
5.772063,0.4105,1.3216,0.9194,1.661
5.776616,0.1519,1.3589,0.9875,1.687
5.784660,-0.0855,1.3307,1.0595,1.703
5.787834,-0.2569,1.3185,1.1112,1.743
5.792246,-0.4153,1.2936,1.1715,1.794
5.797884,-0.4651,1.2370,1.2882,1.846
5.803095,-0.4588,1.1225,1.3678,1.828
5.806686,-0.4585,1.0143,1.4130,1.799
5.811880,-0.4118,0.8478,1.4956,1.768
5.817357,-0.3068,0.7401,1.5296,1.727
5.822608,-0.1986,0.5815,1.6009,1.715
5.827096,-0.1780,0.4936,1.6164,1.699
5.833408,-0.1418,0.4619,1.6123,1.683
5.837628,-0.1807,0.4171,1.5930,1.657
5.846121,-0.2155,0.4358,1.4941,1.571
5.847654,-0.2464,0.5323,1.4544,1.568
5.856052,-0.2449,0.5557,1.4189,1.543
5.859287,-0.1756,0.5828,1.3971,1.524
5.861959,-0.0964,0.5967,1.3699,1.497
5.889144,0.0471,0.5545,1.3181,1.431
5.890289,0.2018,0.6045,1.3279,1.473
5.890831,0.3482,0.6150,1.3299,1.506
5.891330,0.4791,0.6192,1.3124,1.528
5.891833,0.6207,0.5979,1.4093,1.652
5.892320,0.8016,0.6179,1.4820,1.795
5.901744,0.8811,0.6619,1.6072,1.949
5.902943,0.9840,0.6362,1.6631,2.034
5.906611,1.0553,0.5524,1.7531,2.119
5.912146,1.1335,0.4701,1.8243,2.199
5.916906,1.2240,0.3867,1.8843,2.280
5.921675,1.3075,0.2276,1.9379,2.349
5.926212,1.3890,0.0165,1.9807,2.419
5.931979,1.4804,-0.1815,1.9907,2.488
5.937253,1.4839,-0.3643,2.0328,2.543
5.941749,1.5190,-0.5347,2.0306,2.592
5.946200,1.4663,-0.6543,2.0295,2.588
5.951827,1.3813,-0.8000,2.0032,2.561
5.957783,1.3286,-0.9340,1.9545,2.541
5.962755,1.2414,-1.0469,1.9075,2.505
5.967887,1.1415,-1.1223,1.8286,2.430
5.971479,1.0265,-1.2539,1.6776,2.332
5.976718,0.9226,-1.3676,1.5072,2.235
5.988484,0.8373,-1.4563,1.3198,2.136
5.993351,0.7275,-1.5229,1.0991,2.014
5.999286,0.6218,-1.5767,0.8544,1.898
6.002217,0.5604,-1.5293,0.5381,1.715
6.003809,0.4759,-1.5459,0.2412,1.635
6.018786,0.4090,-1.4514,-0.0844,1.510
6.021297,0.3495,-1.3481,-0.4651,1.468
6.022104,0.3089,-1.2662,-0.7938,1.526
6.022665,0.3608,-1.2055,-1.0849,1.661
6.026466,0.3706,-1.0932,-1.4060,1.819
6.031980,0.4433,-1.0117,-1.6813,2.012
6.037183,0.5048,-0.9178,-1.8797,2.152
6.043393,0.5577,-0.7773,-2.0569,2.268
6.046378,0.6208,-0.6686,-2.2539,2.432
6.052392,0.7113,-0.6245,-2.3776,2.559
6.056784,0.8004,-0.5472,-2.4187,2.606
6.061586,0.9049,-0.4961,-2.5137,2.717
6.068966,0.9699,-0.4999,-2.5382,2.763
6.071535,1.0555,-0.5033,-2.5930,2.844
6.076118,1.1142,-0.5376,-2.6682,2.941
6.081513,1.1151,-0.5622,-2.6826,2.959
6.086298,1.1042,-0.5724,-2.6913,2.965
6.091693,1.1175,-0.6281,-2.6391,2.934
6.101102,1.1052,-0.6361,-2.6314,2.924
6.102894,1.0553,-0.6567,-2.5601,2.846
6.106001,0.9850,-0.7163,-2.5282,2.806
6.111412,0.9448,-0.7411,-2.4971,2.771
6.116758,0.8415,-0.7530,-2.5145,2.756
6.121623,0.7087,-0.8143,-2.4964,2.720
6.126969,0.5774,-0.8079,-2.4907,2.681
6.136759,0.4572,-0.7864,-2.5214,2.680
6.138357,0.3337,-0.8023,-2.4833,2.631
6.146169,0.2449,-0.7908,-2.5988,2.728
6.149933,0.1097,-0.7830,-2.6385,2.754
6.151821,-0.0147,-0.7740,-2.6261,2.738
6.173996,-0.0923,-0.7420,-2.6554,2.759
6.175278,-0.1522,-0.7110,-2.6137,2.713
6.176049,-0.1822,-0.7022,-2.5899,2.690
6.176700,-0.2517,-0.6772,-2.6103,2.708
6.186618,-0.3057,-0.6313,-2.5648,2.659
6.188289,-0.3274,-0.6024,-2.5540,2.644
6.189355,-0.3547,-0.5594,-2.5397,2.625
6.191383,-0.4188,-0.5264,-2.4669,2.557
6.196498,-0.4673,-0.4459,-2.3618,2.449
6.201349,-0.4953,-0.3250,-2.2557,2.332
6.206534,-0.5388,-0.2240,-2.1051,2.185
6.211335,-0.5574,-0.1050,-1.9746,2.054
6.216702,-0.5852,0.0292,-1.7921,1.885
6.221606,-0.5694,0.1185,-1.6243,1.725
6.226669,-0.5249,0.2130,-1.4282,1.536
6.253472,-0.4833,0.2693,-1.1941,1.316
6.256150,-0.4164,0.3300,-1.0101,1.141
6.258599,-0.3099,0.3784,-0.8524,0.983
6.261545,-0.1859,0.4360,-0.6588,0.812
6.264404,-0.0565,0.4547,-0.4817,0.665
6.266353,0.0786,0.4705,-0.2710,0.549
6.267340,0.2099,0.4713,-0.0650,0.520
6.268100,0.2924,0.5026,0.1651,0.604
6.272801,0.2542,0.5426,0.3452,0.691
6.276897,0.1364,0.6008,0.5996,0.860
6.282594,-0.0179,0.6867,0.8640,1.104
6.286765,-0.1706,0.8021,1.1455,1.409
6.292121,-0.2856,0.8316,1.3274,1.592
6.296694,-0.3698,0.8614,1.5533,1.814
6.303624,-0.5288,0.8956,1.7828,2.064
6.306755,-0.5977,0.9051,1.9419,2.224
6.311424,-0.7107,0.8778,2.0954,2.380
6.317738,-0.8036,0.8854,2.2312,2.531
6.322495,-0.8529,0.8852,2.3374,2.641
6.326771,-0.8309,0.8584,2.4613,2.736
6.339846,-0.8077,0.7984,2.5813,2.820
6.342819,-0.7744,0.7557,2.7281,2.935
6.349378,-0.6477,0.6639,2.8967,3.042
6.352094,-0.4940,0.5712,3.0056,3.099
6.354552,-0.3719,0.5251,3.0599,3.127
6.385576,-0.2936,0.5045,3.0812,3.136
6.387929,-0.3027,0.5379,3.0983,3.159
6.389258,-0.3833,0.6417,3.0709,3.161
6.391766,-0.4696,0.8255,2.9870,3.134
6.392726,-0.5807,0.9579,2.9113,3.119
6.393443,-0.6859,1.1256,2.7645,3.063
6.394154,-0.7332,1.3076,2.5772,2.982
6.395156,-0.7191,1.4498,2.4209,2.912
6.397578,-0.6515,1.5317,2.2684,2.814
6.402894,-0.6008,1.6095,2.1670,2.765
6.407275,-0.4502,1.6453,2.1211,2.722
6.413143,-0.3316,1.6900,2.0800,2.700
6.418254,-0.2021,1.6981,2.1465,2.744
6.422417,-0.0181,1.6599,2.3159,2.849
6.427601,0.1707,1.5654,2.4449,2.908
6.431755,0.3480,1.3898,2.6465,3.009
6.436639,0.4906,1.1512,2.7564,3.027
6.442039,0.6111,0.8850,2.8323,3.030
