time,gFx,gFy,gFz,TgF
17.135089,0.0766,1.0703,-0.1657,1.086
17.135566,0.0800,1.0713,-0.1630,1.087
17.136018,0.0837,1.0681,-0.1610,1.083
17.136513,0.0795,1.0666,-0.1603,1.082
17.140559,0.0810,1.0634,-0.1554,1.078
17.163193,0.0869,1.0637,-0.1539,1.078
17.163827,0.0900,1.0661,-0.1576,1.081
17.164428,0.0939,1.0615,-0.1576,1.077
17.164943,0.0979,1.0610,-0.1547,1.077
17.165354,0.0922,1.0634,-0.1557,1.079
17.165748,0.0991,1.0605,-0.1517,1.076
17.166130,0.1030,1.0573,-0.1539,1.073
17.166544,0.0993,1.0603,-0.1547,1.076
17.167179,0.1054,1.0578,-0.1544,1.074
17.167647,0.1120,1.0551,-0.1520,1.072
17.168132,0.1145,1.0551,-0.1593,1.073
17.170201,0.1145,1.0546,-0.1603,1.073
17.173600,0.1196,1.0507,-0.1581,1.069
17.174127,0.1245,1.0542,-0.1662,1.074
17.179458,0.1230,1.0603,-0.1742,1.082
17.180058,0.1274,1.0615,-0.1720,1.083
17.183751,0.1252,1.0642,-0.1764,1.086
17.184449,0.1252,1.0695,-0.1745,1.091
17.187610,0.1267,1.0735,-0.1720,1.095
17.189933,0.1286,1.0744,-0.1708,1.096
17.194781,0.1313,1.0798,-0.1769,1.102
17.198845,0.1281,1.0808,-0.1776,1.103
17.199510,0.1296,1.0827,-0.1784,1.105
17.200095,0.1279,1.0835,-0.1774,1.105
17.202608,0.1264,1.0793,-0.1806,1.102
17.205157,0.1281,1.0783,-0.1791,1.101
17.208384,0.1255,1.0783,-0.1835,1.101
17.212117,0.1216,1.0747,-0.1913,1.098
17.213138,0.1201,1.0739,-0.1943,1.098
17.215484,0.1176,1.0727,-0.1928,1.096
17.217872,0.1106,1.0717,-0.1921,1.094
17.219390,0.1093,1.0691,-0.1911,1.091
17.222102,0.1079,1.0700,-0.1891,1.092
17.224764,0.1001,1.0671,-0.1950,1.089
17.229280,0.0961,1.0664,-0.1921,1.088
17.230699,0.0903,1.0649,-0.1935,1.086
17.232477,0.0886,1.0671,-0.1972,1.089
17.235119,0.0847,1.0622,-0.1989,1.084
17.237401,0.0788,1.0644,-0.1869,1.084
17.240114,0.0724,1.0625,-0.1903,1.082
17.250677,0.0700,1.0647,-0.1945,1.085
17.251661,0.0705,1.0605,-0.1872,1.079
17.252332,0.0680,1.0586,-0.1859,1.077
17.253427,0.0668,1.0559,-0.1825,1.074
17.255189,0.0612,1.0571,-0.1845,1.075
17.256193,0.0612,1.0554,-0.1852,1.073
17.260771,0.0612,1.0505,-0.1857,1.069
17.261479,0.0619,1.0529,-0.1864,1.071
17.265106,0.0615,1.0551,-0.1862,1.073
17.266183,0.0600,1.0520,-0.1786,1.069
17.272047,0.0615,1.0498,-0.1774,1.066
17.272526,0.0585,1.0559,-0.1754,1.072
17.272954,0.0561,1.0527,-0.1710,1.068
17.276382,0.0573,1.0573,-0.1754,1.073
17.281621,0.0236,1.0744,-0.1647,1.087
17.282872,0.0654,1.0478,-0.1588,1.062
17.283455,0.0668,1.0632,-0.1684,1.079
17.286388,0.0568,1.0583,-0.1654,1.073
17.287885,0.0617,1.0524,-0.1632,1.067
17.291264,0.0624,1.0622,-0.1605,1.076
17.294663,0.0641,1.0622,-0.1620,1.076
17.295584,0.0671,1.0551,-0.1549,1.069
17.298846,0.0739,1.0605,-0.1588,1.075
17.301317,0.0676,1.0612,-0.1608,1.075
17.303262,0.0698,1.0639,-0.1613,1.078
17.306449,0.0712,1.0615,-0.1503,1.074
17.308614,0.0742,1.0608,-0.1552,1.075
17.312477,0.0776,1.0593,-0.1542,1.073
17.313428,0.0798,1.0612,-0.1535,1.075
17.315794,0.0876,1.0617,-0.1486,1.076
17.318608,0.0908,1.0588,-0.1498,1.073
17.321976,0.0876,1.0549,-0.1539,1.070
17.323496,0.0903,1.0542,-0.1598,1.070
17.331405,0.0935,1.0537,-0.1537,1.069
17.332157,0.0971,1.0510,-0.1561,1.067
17.332867,0.1005,1.0446,-0.1559,1.061
17.333548,0.1018,1.0458,-0.1640,1.064
17.335935,0.1025,1.0441,-0.1618,1.062
17.338288,0.1064,1.0393,-0.1635,1.057
17.340302,0.1081,1.0432,-0.1652,1.062
17.346620,0.1115,1.0466,-0.1713,1.066
17.347409,0.1096,1.0468,-0.1669,1.066
17.348067,0.1115,1.0451,-0.1654,1.064
17.351236,0.1145,1.0439,-0.1715,1.064
17.353406,0.1159,1.0458,-0.1720,1.066
17.356340,0.1162,1.0463,-0.1718,1.067
17.358858,0.1162,1.0507,-0.1676,1.070
17.370646,0.1164,1.0561,-0.1666,1.075
17.371586,0.1130,1.0588,-0.1654,1.078
17.372188,0.1152,1.0598,-0.1674,1.079
17.372816,0.1125,1.0688,-0.1635,1.087
17.373495,0.1118,1.0681,-0.1630,1.086
17.375945,0.1084,1.0720,-0.1610,1.089
17.378372,0.1110,1.0737,-0.1632,1.092
17.379792,0.1093,1.0749,-0.1635,1.093
17.380622,0.1074,1.0776,-0.1654,1.096
17.389376,0.1113,1.0735,-0.1620,1.091
17.390099,0.1128,1.0752,-0.1637,1.093
17.390686,0.1135,1.0730,-0.1649,1.091
17.391424,0.1157,1.0651,-0.1642,1.084
17.393855,0.1179,1.0593,-0.1691,1.079
17.399387,0.1181,1.0593,-0.1706,1.079
17.400144,0.1211,1.0522,-0.1745,1.073
17.400680,0.1230,1.0439,-0.1781,1.066
17.403926,0.1235,1.0390,-0.1830,1.062
17.406375,0.1216,1.0380,-0.1820,1.061
17.414913,0.1245,1.0363,-0.1916,1.061
17.415941,0.1235,1.0305,-0.1903,1.055
17.416625,0.1255,1.0331,-0.1891,1.058
17.417244,0.1250,1.0312,-0.1933,1.057
17.419128,0.1225,1.0346,-0.1908,1.059
17.420976,0.1240,1.0393,-0.1911,1.064
17.423598,0.1228,1.0400,-0.2006,1.066
17.430478,0.1223,1.0417,-0.2045,1.069
17.431104,0.1189,1.0378,-0.2052,1.065
17.431618,0.1230,1.0434,-0.2084,1.071
17.433259,0.1228,1.0498,-0.2111,1.078
17.436597,0.1162,1.0515,-0.2138,1.079
17.438741,0.1179,1.0566,-0.2182,1.085
17.442626,0.1150,1.0546,-0.2170,1.083
17.443783,0.1159,1.0588,-0.2175,1.087
17.447812,0.1201,1.0578,-0.2245,1.088
17.449512,0.1176,1.0588,-0.2243,1.089
17.451425,0.1206,1.0573,-0.2265,1.088
17.454769,0.1213,1.0568,-0.2314,1.089
17.457624,0.1223,1.0532,-0.2355,1.086
17.462857,0.1247,1.0551,-0.2368,1.089
17.463785,0.1228,1.0549,-0.2409,1.089
17.464375,0.1257,1.0507,-0.2434,1.086
17.467050,0.1269,1.0451,-0.2460,1.081
17.468972,0.1250,1.0393,-0.2487,1.076
17.471867,0.1328,1.0385,-0.2561,1.078
17.473918,0.1294,1.0334,-0.2587,1.073
17.484440,0.1303,1.0292,-0.2609,1.070
17.485345,0.1377,1.0285,-0.2675,1.072
17.486034,0.1384,1.0236,-0.2719,1.068
17.486789,0.1367,1.0219,-0.2727,1.066
17.487479,0.1411,1.0163,-0.2820,1.064
17.489266,0.1401,1.0129,-0.2883,1.062
17.493973,0.1428,1.0119,-0.2910,1.063
17.494753,0.1421,1.0138,-0.2898,1.064
17.505490,0.1413,1.0173,-0.2986,1.070
17.506400,0.1416,1.0134,-0.3054,1.068
17.507091,0.1433,1.0119,-0.3054,1.067
17.507687,0.1411,1.0124,-0.3159,1.070
17.508803,0.1460,1.0109,-0.3235,1.071
17.512959,0.1430,1.0097,-0.3291,1.072
17.513972,0.1477,1.0072,-0.3369,1.072
17.515185,0.1587,1.0021,-0.3460,1.072
17.518166,0.1658,0.9989,-0.3606,1.075
17.518900,0.1670,1.0048,-0.3706,1.084
17.523769,0.1633,1.0043,-0.3760,1.085
17.525371,0.1624,1.0041,-0.3899,1.089
17.532934,0.1631,1.0053,-0.3963,1.093
17.534467,0.1606,1.0070,-0.3987,1.095
17.535458,0.1577,1.0136,-0.4024,1.102
17.536412,0.1580,1.0165,-0.4073,1.106
17.537057,0.1577,1.0156,-0.4127,1.107
17.541103,0.1514,1.0180,-0.4075,1.107
17.541645,0.1514,1.0182,-0.4017,1.105
17.545324,0.1455,1.0153,-0.4046,1.103
17.547667,0.1452,1.0153,-0.3992,1.101
17.549469,0.1423,1.0175,-0.3929,1.100
17.553169,0.1306,1.0129,-0.3868,1.092
17.553957,0.1347,1.0065,-0.3782,1.084
17.561973,0.1328,1.0048,-0.3719,1.080
17.562550,0.1262,0.9992,-0.3697,1.073
17.563589,0.1198,0.9965,-0.3540,1.064
17.564152,0.1247,0.9921,-0.3465,1.058
17.570297,0.1154,0.9897,-0.3323,1.050
17.572450,0.1176,0.9840,-0.3230,1.042
17.573988,0.1135,0.9770,-0.3140,1.032
17.575547,0.1159,0.9733,-0.2976,1.024
17.581522,0.1264,0.9704,-0.2917,1.021
17.582887,0.1233,0.9664,-0.2778,1.013
17.584102,0.1189,0.9706,-0.2680,1.014
17.585149,0.1164,0.9730,-0.2585,1.014
17.588700,0.1145,0.9770,-0.2451,1.014
17.590104,0.1191,0.9801,-0.2368,1.015
17.593495,0.1167,0.9848,-0.2319,1.018
17.596276,0.1088,0.9926,-0.2289,1.024
17.600320,0.1081,0.9941,-0.2233,1.025
17.600907,0.1064,1.0011,-0.2221,1.031
17.601475,0.1054,1.0019,-0.2238,1.032
17.604498,0.1047,1.0004,-0.2219,1.030
17.607277,0.1081,1.0046,-0.2255,1.035
17.611507,0.1110,1.0026,-0.2404,1.037
17.612380,0.1167,1.0048,-0.2409,1.040
17.615242,0.1279,1.0014,-0.2443,1.039
17.617430,0.1318,1.0053,-0.2617,1.047
17.619487,0.1306,1.0033,-0.2651,1.046
17.622460,0.1362,1.0011,-0.2734,1.047
17.639373,0.1374,1.0072,-0.2873,1.056
17.640357,0.1418,1.0004,-0.3079,1.056
17.640917,0.1472,1.0019,-0.3225,1.063
17.641449,0.1462,1.0114,-0.3328,1.075
17.642965,0.1487,1.0160,-0.3438,1.083
17.643739,0.1462,1.0219,-0.3643,1.095
17.644325,0.1448,1.0283,-0.3689,1.102
17.644781,0.1443,1.0312,-0.3782,1.108
17.645152,0.1438,1.0397,-0.3921,1.120
17.647960,0.1428,1.0471,-0.4048,1.132
17.649886,0.1452,1.0466,-0.4166,1.136
17.652159,0.1492,1.0490,-0.4317,1.144
17.656129,0.1523,1.0539,-0.4437,1.154
17.656598,0.1633,1.0581,-0.4518,1.162
17.662766,0.1699,1.0637,-0.4642,1.173
17.663310,0.1680,1.0715,-0.4774,1.185
17.665749,0.1682,1.0705,-0.4850,1.187
17.667860,0.1775,1.0681,-0.4967,1.191
17.669710,0.1882,1.0671,-0.5104,1.198
17.673028,0.1941,1.0654,-0.5189,1.201
17.674755,0.2002,1.0598,-0.5248,1.199
17.677731,0.2041,1.0649,-0.5243,1.204
17.681359,0.2095,1.0588,-0.5265,1.201
17.681856,0.2217,1.0517,-0.5412,1.203
17.684885,0.2261,1.0485,-0.5473,1.204
17.687518,0.2181,1.0505,-0.5434,1.203
17.689899,0.2264,1.0444,-0.5421,1.198
17.693662,0.2378,1.0312,-0.5275,1.182
17.695449,0.2337,1.0358,-0.5331,1.188
17.697964,0.2310,1.0336,-0.5346,1.186
17.700152,0.2317,1.0302,-0.5363,1.184
17.702623,0.2300,1.0307,-0.5363,1.184
17.705452,0.2271,1.0300,-0.5441,1.187
17.707375,0.2239,1.0273,-0.5434,1.184
17.710532,0.2261,1.0265,-0.5475,1.185
17.714084,0.2286,1.0229,-0.5526,1.185
17.714918,0.2205,1.0224,-0.5546,1.184
17.717737,0.2193,1.0236,-0.5524,1.184
17.720035,0.2205,1.0265,-0.5419,1.182
17.722591,0.2141,1.0219,-0.5451,1.178
17.726612,0.2105,1.0099,-0.5568,1.172
17.732162,0.2063,1.0016,-0.5641,1.168
17.732667,0.1953,0.9945,-0.5651,1.160
17.733130,0.1936,0.9963,-0.5649,1.161
17.735057,0.1914,0.9936,-0.5619,1.157
17.737896,0.1885,0.9906,-0.5536,1.150
17.740560,0.1882,0.9919,-0.5502,1.150
17.744745,0.1929,0.9955,-0.5497,1.153
17.749500,0.1904,0.9982,-0.5446,1.153
17.750509,0.1995,1.0038,-0.5421,1.158
17.751474,0.1970,1.0070,-0.5439,1.161
17.753291,0.2012,1.0180,-0.5426,1.171
17.756882,0.2034,1.0297,-0.5375,1.179
17.759655,0.1985,1.0395,-0.5492,1.192
17.787037,0.1975,1.0434,-0.5492,1.196
17.789168,0.1990,1.0468,-0.5592,1.203
17.790074,0.1948,1.0502,-0.5612,1.207
17.790743,0.1944,1.0544,-0.5776,1.218
17.791738,0.1907,1.0620,-0.5886,1.229
17.792760,0.1873,1.0664,-0.5944,1.235
17.793297,0.1868,1.0695,-0.5993,1.240
17.794532,0.1846,1.0666,-0.6018,1.238
17.795498,0.1848,1.0644,-0.6098,1.241
17.795932,0.1885,1.0673,-0.6179,1.248
17.796311,0.1863,1.0605,-0.6201,1.243
17.796701,0.1841,1.0556,-0.6203,1.238
17.797686,0.1826,1.0617,-0.6264,1.246
17.798408,0.1758,1.0598,-0.6235,1.242
17.798976,0.1787,1.0639,-0.6330,1.251
17.799470,0.1807,1.0627,-0.6418,1.255
17.799986,0.1826,1.0634,-0.6440,1.257
17.805287,0.1865,1.0671,-0.6506,1.264
17.806072,0.1914,1.0781,-0.6555,1.276
17.808946,0.1985,1.0769,-0.6672,1.282
17.812565,0.2083,1.0793,-0.6848,1.295
17.813334,0.2122,1.0818,-0.6904,1.301
17.816424,0.2222,1.0827,-0.7039,1.310
17.818330,0.2273,1.0810,-0.7168,1.317
17.820553,0.2398,1.0862,-0.7268,1.329
17.823027,0.2471,1.0805,-0.7342,1.330
17.826234,0.2571,1.0759,-0.7476,1.335
17.831086,0.2679,1.0747,-0.7596,1.343
17.831660,0.2764,1.0661,-0.7718,1.345
17.833230,0.2847,1.0656,-0.7745,1.348
17.837407,0.2889,1.0573,-0.7806,1.346
17.838633,0.2933,1.0566,-0.7884,1.351
17.841704,0.2979,1.0512,-0.7926,1.350
17.846416,0.3014,1.0507,-0.7938,1.351
17.848716,0.3082,1.0451,-0.7952,1.349
17.849344,0.3072,1.0388,-0.7967,1.345
17.850953,0.3092,1.0356,-0.7979,1.343
17.861664,0.3133,1.0363,-0.7899,1.340
17.862155,0.3121,1.0322,-0.7867,1.335
17.862583,0.3082,1.0339,-0.7818,1.332
17.862976,0.3038,1.0327,-0.7735,1.326
17.863414,0.2955,1.0312,-0.7708,1.321
17.873896,0.2933,1.0319,-0.7664,1.318
17.875954,0.2911,1.0290,-0.7547,1.309
17.876812,0.2869,1.0251,-0.7503,1.302
17.877449,0.2784,1.0268,-0.7427,1.297
17.877956,0.2747,1.0285,-0.7303,1.291
17.880083,0.2667,1.0246,-0.7237,1.282
17.880658,0.2523,1.0165,-0.7351,1.280
17.883873,0.2469,1.0126,-0.7276,1.271
17.886070,0.2427,1.0104,-0.7285,1.269
17.888758,0.2359,1.0036,-0.7242,1.260
17.891123,0.2308,1.0011,-0.7183,1.254
17.894243,0.2259,0.9958,-0.7132,1.245
17.896460,0.2268,0.9887,-0.7173,1.242
17.898809,0.2361,0.9882,-0.7195,1.245
17.901267,0.2398,0.9809,-0.7168,1.238
17.903404,0.2361,0.9669,-0.7329,1.236
17.905856,0.2317,0.9577,-0.7422,1.234
17.911272,0.2215,0.9545,-0.7405,1.228
17.913339,0.2161,0.9579,-0.7381,1.228
17.914488,0.2119,0.9535,-0.7349,1.222
17.915993,0.2080,0.9540,-0.7317,1.220
17.919968,0.2090,0.9518,-0.7351,1.221
17.920717,0.2039,0.9523,-0.7359,1.221
17.923873,0.2034,0.9491,-0.7303,1.215
17.931543,0.2051,0.9501,-0.7359,1.219
17.932064,0.1990,0.9452,-0.7342,1.213
17.932549,0.1963,0.9413,-0.7307,1.208
17.934327,0.2010,0.9469,-0.7415,1.219
17.936977,0.2036,0.9440,-0.7359,1.214
17.939159,0.2119,0.9432,-0.7349,1.214
17.942673,0.2144,0.9413,-0.7376,1.215
17.959950,0.2178,0.9406,-0.7422,1.218
17.960837,0.2171,0.9393,-0.7383,1.214
17.961478,0.2159,0.9384,-0.7403,1.215
17.962042,0.2203,0.9366,-0.7400,1.214
17.962558,0.2242,0.9374,-0.7425,1.217
17.963123,0.2310,0.9354,-0.7378,1.214
17.963755,0.2369,0.9347,-0.7430,1.217
17.964277,0.2420,0.9305,-0.7398,1.213
17.964922,0.2466,0.9252,-0.7371,1.208
17.969214,0.2559,0.9269,-0.7413,1.214
17.969798,0.2601,0.9259,-0.7430,1.215
17.972038,0.2628,0.9291,-0.7444,1.219
17.973979,0.2711,0.9242,-0.7332,1.210
17.978940,0.2713,0.9222,-0.7239,1.203
17.979735,0.2752,0.9252,-0.7281,1.209
17.982102,0.2769,0.9232,-0.7244,1.206
17.984214,0.2760,0.9237,-0.7222,1.205
17.986444,0.2738,0.9300,-0.7220,1.209
17.988527,0.2669,0.9313,-0.7134,1.203
17.991750,0.2623,0.9366,-0.7158,1.208
17.997695,0.2659,0.9366,-0.7132,1.207
17.998551,0.2613,0.9374,-0.7124,1.206
17.999203,0.2532,0.9445,-0.7112,1.209
18.001997,0.2476,0.9447,-0.7066,1.205
18.004191,0.2376,0.9462,-0.7051,1.204
18.007211,0.2339,0.9435,-0.7005,1.198
18.013048,0.2344,0.9501,-0.7031,1.205
18.013984,0.2361,0.9501,-0.7071,1.208
18.014535,0.2339,0.9452,-0.6997,1.199
18.017706,0.2281,0.9498,-0.7046,1.204
18.019520,0.2222,0.9503,-0.7080,1.206
18.022707,0.2115,0.9518,-0.7100,1.206
18.024138,0.1953,0.9625,-0.7036,1.208
18.030299,0.1992,0.9657,-0.7049,1.212
18.030969,0.2286,0.9376,-0.6970,1.190
18.031848,0.2049,0.9445,-0.6965,1.191
18.035136,0.1936,0.9537,-0.7029,1.200
18.036780,0.1931,0.9533,-0.6948,1.195
18.039586,0.1870,0.9520,-0.6831,1.187
18.042073,0.1860,0.9567,-0.6799,1.188
18.051396,0.1929,0.9506,-0.6755,1.182
18.052366,0.1907,0.9484,-0.6750,1.180
18.052982,0.1826,0.9525,-0.6685,1.178
18.055317,0.1709,0.9501,-0.6677,1.174
18.056786,0.1658,0.9481,-0.6575,1.166
18.058263,0.1692,0.9445,-0.6582,1.164
18.067175,0.1724,0.9396,-0.6560,1.159
18.067964,0.1697,0.9320,-0.6584,1.154
18.068664,0.1650,0.9313,-0.6531,1.149
18.069285,0.1562,0.9349,-0.6496,1.149
18.069914,0.1594,0.9310,-0.6489,1.146
18.073293,0.1692,0.9254,-0.6426,1.139
18.075159,0.1702,0.9249,-0.6435,1.140
18.078043,0.1699,0.9244,-0.6440,1.139
18.080834,0.1733,0.9186,-0.6391,1.132
18.083091,0.1765,0.9186,-0.6294,1.127
18.086181,0.1785,0.9208,-0.6286,1.129
18.087917,0.1870,0.9198,-0.6284,1.130
18.090094,0.1904,0.9107,-0.6277,1.122
18.093706,0.1988,0.9088,-0.6225,1.119
18.099587,0.2007,0.9051,-0.6277,1.120
18.100128,0.2083,0.9059,-0.6255,1.120
18.100606,0.2115,0.9066,-0.6181,1.117
18.103194,0.2220,0.9034,-0.6152,1.115
18.104853,0.2200,0.8988,-0.6115,1.109
18.108007,0.2144,0.9022,-0.6071,1.108
18.111127,0.2193,0.9032,-0.6042,1.109
18.112972,0.2168,0.9051,-0.6025,1.109
18.116269,0.2129,0.9054,-0.5927,1.103
18.116923,0.2115,0.9073,-0.5878,1.102
18.120619,0.2154,0.9059,-0.5842,1.099
18.123225,0.2095,0.9073,-0.5817,1.098
18.125319,0.2053,0.9115,-0.5754,1.097
18.128161,0.2034,0.9093,-0.5793,1.097
18.133387,0.2012,0.9100,-0.5744,1.095
18.134044,0.2024,0.9112,-0.5771,1.097
18.134598,0.1983,0.9095,-0.5754,1.094
18.137973,0.1951,0.9117,-0.5702,1.093
18.140048,0.1978,0.9171,-0.5676,1.096
18.142878,0.1953,0.9164,-0.5663,1.095
18.146534,0.1892,0.9203,-0.5695,1.099
18.147345,0.1853,0.9198,-0.5683,1.097
18.150152,0.1829,0.9227,-0.5595,1.094
18.153251,0.1790,0.9298,-0.5619,1.101
18.155561,0.1284,0.9679,-0.5509,1.121
18.157407,0.1257,0.9388,-0.5292,1.085
18.169087,0.1377,0.9418,-0.5219,1.085
18.170723,0.1345,0.9574,-0.5302,1.103
18.171905,0.1562,0.9503,-0.5360,1.102
18.172750,0.1560,0.9486,-0.5377,1.102
18.173419,0.1516,0.9528,-0.5414,1.106
18.174158,0.1614,0.9496,-0.5419,1.105
18.179676,0.1597,0.9547,-0.5446,1.111
18.180370,0.1550,0.9515,-0.5468,1.108
18.181438,0.1567,0.9496,-0.5412,1.104
18.185364,0.1565,0.9515,-0.5509,1.111
18.186151,0.1616,0.9535,-0.5553,1.115
18.188089,0.1587,0.9513,-0.5558,1.113
18.192267,0.1555,0.9525,-0.5568,1.114
18.194083,0.1550,0.9545,-0.5619,1.118
18.203501,0.1504,0.9515,-0.5654,1.117
18.204298,0.1494,0.9486,-0.5619,1.113
18.205076,0.1531,0.9506,-0.5558,1.112
18.205732,0.1518,0.9506,-0.5585,1.113
18.206301,0.1538,0.9430,-0.5536,1.104
18.209754,0.1543,0.9420,-0.5522,1.103
18.211815,0.1531,0.9406,-0.5522,1.101
18.214448,0.1526,0.9437,-0.5475,1.102
18.215814,0.1496,0.9396,-0.5426,1.095
18.217847,0.1484,0.9386,-0.5402,1.093
18.220150,0.1516,0.9388,-0.5402,1.094
18.222935,0.1548,0.9381,-0.5436,1.095
18.225491,0.1494,0.9340,-0.5375,1.088
18.231420,0.1494,0.9366,-0.5363,1.090
18.232437,0.1545,0.9327,-0.5343,1.086
18.233030,0.1523,0.9308,-0.5324,1.083
18.236317,0.1545,0.9340,-0.5309,1.085
18.238231,0.1533,0.9342,-0.5272,1.084
18.240348,0.1511,0.9313,-0.5221,1.078
18.243442,0.1511,0.9340,-0.5219,1.080
18.246051,0.1548,0.9286,-0.5224,1.077
18.249067,0.1536,0.9249,-0.5206,1.072
18.250291,0.1533,0.9230,-0.5136,1.067
18.252971,0.1484,0.9193,-0.5094,1.061
18.255328,0.1470,0.9215,-0.5070,1.062
18.257488,0.1450,0.9151,-0.5031,1.054
18.262750,0.1460,0.9125,-0.5053,1.053
18.263743,0.1426,0.9122,-0.4965,1.048
18.266401,0.1421,0.9039,-0.4906,1.038
18.268896,0.1404,0.9081,-0.4794,1.036
18.270286,0.1367,0.9037,-0.4781,1.031
18.273257,0.1323,0.9012,-0.4776,1.029
18.275433,0.1345,0.9022,-0.4630,1.023
18.282548,0.1313,0.8998,-0.4605,1.019
18.283903,0.1286,0.8951,-0.4554,1.013
18.284868,0.1350,0.8907,-0.4476,1.006
18.285524,0.1343,0.8919,-0.4400,1.004
18.288691,0.1372,0.8912,-0.4351,1.001
18.291984,0.1360,0.8841,-0.4364,0.995
18.298603,0.1328,0.8792,-0.4366,0.991
18.299616,0.1333,0.8770,-0.4244,0.983
18.300246,0.1374,0.8763,-0.4175,0.980
18.301283,0.1379,0.8741,-0.4141,0.977
18.302892,0.1394,0.8673,-0.4153,0.972
18.305844,0.1343,0.8621,-0.4136,0.966
18.309881,0.1365,0.8629,-0.4000,0.961
18.312283,0.1399,0.8643,-0.3965,0.961
18.312941,0.1355,0.8541,-0.3963,0.951
18.315826,0.1369,0.8585,-0.3975,0.956
18.321200,0.1426,0.8482,-0.3941,0.946
18.322153,0.1401,0.8389,-0.3951,0.938
18.322659,0.1369,0.8428,-0.3953,0.941
18.327773,0.1352,0.8406,-0.3873,0.935
18.332050,0.1311,0.8428,-0.3855,0.936
18.332655,0.1313,0.8377,-0.3843,0.931
18.333168,0.1286,0.8416,-0.3787,0.932
18.336349,0.1252,0.8428,-0.3743,0.931
18.339580,0.1255,0.8419,-0.3682,0.927
18.340423,0.1230,0.8384,-0.3716,0.925
18.343678,0.1257,0.8399,-0.3697,0.926
18.346503,0.1218,0.8382,-0.3677,0.923
18.348428,0.1220,0.8375,-0.3714,0.924
18.350987,0.1206,0.8353,-0.3684,0.921
18.353424,0.1174,0.8382,-0.3716,0.924
18.357202,0.1130,0.8375,-0.3684,0.922
18.359067,0.1137,0.8323,-0.3741,0.920
18.362144,0.1115,0.8394,-0.3714,0.925
18.364543,0.1125,0.8399,-0.3638,0.922
18.365894,0.1152,0.8392,-0.3699,0.924
18.369624,0.1172,0.8404,-0.3721,0.927
18.372562,0.1184,0.8455,-0.3650,0.929
18.373694,0.1176,0.8428,-0.3697,0.928
18.377777,0.1230,0.8421,-0.3726,0.929
18.381572,0.1245,0.8445,-0.3702,0.930
18.382240,0.1277,0.8565,-0.3719,0.942
18.384715,0.1306,0.8634,-0.3650,0.946
18.385939,0.1350,0.8685,-0.3614,0.950
18.388506,0.1394,0.8704,-0.3584,0.952
18.391260,0.1494,0.8783,-0.3584,0.960
18.394613,0.1531,0.8763,-0.3572,0.959
18.397228,0.1597,0.8824,-0.3562,0.965
18.399726,0.1575,0.8905,-0.3479,0.969
18.400560,0.1555,0.8934,-0.3526,0.973
18.403446,0.1523,0.8978,-0.3604,0.979
18.406336,0.1533,0.9061,-0.3684,0.990
18.408726,0.1504,0.9071,-0.3689,0.991
18.418753,0.1494,0.9088,-0.3694,0.992
18.419740,0.1516,0.9125,-0.3677,0.995
18.420438,0.1521,0.9120,-0.3711,0.996
18.425609,0.1501,0.9159,-0.3711,1.000
18.426251,0.1492,0.9191,-0.3724,1.003
18.426823,0.1526,0.9183,-0.3716,1.002
18.432952,0.1501,0.9181,-0.3675,1.000
18.433958,0.1496,0.9195,-0.3680,1.002
18.435161,0.1523,0.9142,-0.3716,0.999
18.435778,0.1484,0.9142,-0.3716,0.998
18.436304,0.1494,0.9085,-0.3755,0.994
18.438544,0.1501,0.9051,-0.3716,0.990
18.442334,0.1523,0.9017,-0.3753,0.988
18.446318,0.1514,0.8971,-0.3743,0.984
18.447437,0.1484,0.8922,-0.3785,0.980
18.449656,0.1518,0.8888,-0.3792,0.978
18.452305,0.1506,0.8863,-0.3743,0.974
18.455411,0.1372,0.8861,-0.3804,0.974
18.456070,0.1357,0.8785,-0.3807,0.967
18.460032,0.1360,0.8743,-0.3811,0.963
18.462288,0.1291,0.8702,-0.3819,0.959
18.465180,0.1240,0.8741,-0.3760,0.960
18.468816,0.1291,0.8675,-0.3743,0.954
18.470624,0.1242,0.8572,-0.3767,0.945
18.471600,0.1162,0.8570,-0.3770,0.943
18.474278,0.1140,0.8499,-0.3694,0.934
18.477974,0.1030,0.8445,-0.3660,0.926
18.481058,0.1047,0.8423,-0.3616,0.923
18.483382,0.0991,0.8419,-0.3592,0.921
18.484066,0.0964,0.8377,-0.3562,0.915
18.487720,0.0900,0.8270,-0.3543,0.904
18.489343,0.0876,0.8118,-0.3584,0.892
18.494384,0.0817,0.8226,-0.3506,0.898
18.495033,0.0729,0.8311,-0.3477,0.904
18.498750,-0.0832,0.9816,-0.4212,1.071
18.499898,-0.1447,0.9171,-0.3381,0.988
18.502119,0.1619,0.6652,-0.1400,0.699
18.504190,-0.0104,0.8846,-0.2876,0.930
18.507354,0.0749,0.8875,-0.3824,0.969
18.511954,0.1528,0.8113,-0.3135,0.883
18.514643,0.1145,0.8274,-0.3176,0.894
18.515492,0.1240,0.8384,-0.3684,0.924
18.517841,0.1294,0.8309,-0.3521,0.912
18.520627,0.0998,0.8392,-0.3462,0.913
18.524918,0.1015,0.8296,-0.3533,0.907
18.526025,0.0873,0.8311,-0.3521,0.907
18.538067,0.0619,0.8465,-0.3440,0.916
18.538805,0.0597,0.8480,-0.3333,0.913
18.539384,0.0624,0.8460,-0.3316,0.911
